player_id,mu,sigma_sq,firstName,lastName,sigma,con_rating
8470685,1501.9134417208645,2471.3359331160605,Alexander,Sulzer,49.71253295815916,1402.4883758045462
8470156,1502.2446639704888,2490.0349076732555,Joey,Crabb,49.9002495752602,1402.4441648199684
8467336,1502.0358147438617,2485.074766269338,Mike,Rupp,49.85052423264311,1402.3347662785754
8471280,1502.1174604079638,2489.9309616274977,Nick,Johnson,49.89920802605486,1402.319044355854
8475637,1502.207949599793,2498.6901473438024,Bobby,Butler,49.98689975727443,1402.2341500852442
8459628,1502.0073346562897,2492.4679618867176,Hal,Gill,49.92462280164686,1402.158089052996
8470309,1501.9372455709201,2492.490772553968,Ryan,Whitney,49.92485125219672,1402.0875430665267
8471450,1502.00979982842,2498.732474930655,Brandon,Yip,49.98732314227933,1402.0351535438613
8465025,1501.8816299924,2493.583323913519,Arron,Asham,49.93579201247857,1402.0100459674427
8470280,1501.7661030571735,2492.373002928439,Ben,Eager,49.92367176929636,1401.9187595185808
8468095,1501.4124128133824,2474.824859525498,George,Parros,49.74761159619121,1401.917189621
8470816,1501.135114128629,2461.9495898321843,Jay,Rosehill,49.61803694053388,1401.8990402475613
8469779,1501.865292650894,2498.7646125892825,Keith,Aucoin,49.98764459933357,1401.890003452227
8471719,1501.1352127603934,2462.6845424288103,Matt,Kassian,49.62544249101271,1401.884327778368
8474582,1501.4858947324037,2482.7965775706034,Mattias,Tedenby,49.82766879526478,1401.8305571418741
8469626,1501.5954695146113,2488.70929066813,Andrew,Alberts,49.88696513788076,1401.8215392388497
8468101,1501.5229886726088,2485.132149009447,Radek,Martinek,49.85109977733136,1401.820789117946
8473953,1501.470217893204,2483.829244922604,Derek,Smith,49.838030106762886,1401.7941576796784
8470123,1501.2346240372542,2472.540779642496,Cam,Janssen,49.72464961809682,1401.7853248010606
8476205,1501.2881431355602,2486.57940067577,Stephane,Da Costa,49.86561340919983,1401.5569163171606
8475264,1501.4418616393336,2497.497672960142,Roman,Horak,49.97497046482511,1401.4919207096834
8473712,1500.8501058752022,2469.267249077393,Frazer,McLaren,49.691722138374246,1401.4666615984538
8474059,1501.113236246262,2483.9959494232635,Linus,Omark,49.839702541480555,1401.433831163301
8471680,1501.3400887433154,2497.498071606261,Gilbert,Brule,49.97497445328273,1401.39013983675
8475602,1501.030337726827,2485.325476309982,Casey,Wellman,49.853038787118905,1401.3242601525892
8474030,1501.2606820862923,2498.7525546704064,Aaron,Palushaj,49.98752399019586,1401.2856341059005
8471352,1501.2506997079952,2500.0,Jake,Dowell,50.0,1401.2506997079952
8473600,1501.223257694165,2498.6960525327236,Benn,Ferriero,49.98695882460468,1401.2493400449557
8468745,1500.7842710199316,2478.49471407296,Jean-Philippe,Cote,49.78448266350631,1401.215305692919
8476765,1500.7409995997225,2477.3982229280177,Mike,Halmo,49.7734690666425,1401.1940614664375
8475183,1501.0154097568793,2491.2228541321692,Louis,Leblanc,49.91215136749937,1401.1911070218805
8474201,1500.8826162820403,2485.1160334746824,Pierre-Cedric,Labrie,49.85093814036685,1401.1807400013067
8471220,1500.9467240228832,2488.7377031679252,Rostislav,Olesz,49.88724990584193,1401.1722242111994
8475248,1500.5562603545295,2476.872285874178,Alexander,Urbom,49.76818547902041,1401.0198893964887
8466309,1500.7921757043632,2491.2801580028136,Mike,Mottau,49.91272541149014,1400.966724881383
8477814,1500.6033523123854,2485.5088567519433,Kevin,Czuczman,49.85487796346455,1400.8935963854562
8475196,1500.5307350238845,2487.765596744054,Ben,Hanowski,49.877505919442825,1400.775723184999
8475845,1500.5311600944374,2488.984562453774,Justin,Florek,49.88972401661262,1400.7517120612122
8476367,1500.4975576140841,2489.024175942651,John,Persson,49.89012102553622,1400.7173155630117
8476827,1500.4107862627936,2489.0818682459053,Chad,Billins,49.89069921584488,1400.629387831104
8476445,1500.3792495913738,2487.8340102631446,Johan,Sundstrom,49.87819173008525,1400.6228661312032
8475283,1500.4546307224166,2492.370568516174,Lane,MacDermid,49.923647387948066,1400.6073359465204
8474012,1500.319912184708,2490.089626478637,John,Albert,49.90079785412892,1400.5183164764503
8473927,1500.4476381607087,2497.446035662305,Brad,Mills,49.97445383055532,1400.498730499598
8470232,1500.4145546372781,2496.1887451883103,Kris,Newbury,49.9618729151371,1400.490808807004
8475275,1500.2863875499768,2490.220190963207,Patrick,Wey,49.90210607743131,1400.4821753951142
8477201,1500.275138799733,2490.2012244139814,Kellan,Lain,49.90191603950675,1400.4713067207194
8476206,1500.3052745792534,2492.6410571895867,Andy,Miele,49.92635633800635,1400.4525619032406
8475648,1500.2486170112577,2490.193446679572,Chris,Breen,49.90183810922772,1400.4449407928023
8474837,1500.3492090008438,2496.1988829526545,Mark,Cundari,49.961974370041204,1400.4252602607614
8471708,1500.3608759051763,2497.4981945407994,Ryan,Stoa,49.974975683243706,1400.410924538689
8470268,1500.2550033668235,2492.527016504174,Denis,Grebeshkov,49.92521423593667,1400.4045748949502
8477666,1500.2778899763466,2493.6702375365985,Simon,Moser,49.93666225867122,1400.404565459004
8477847,1500.263050251973,2493.8082518522106,Bryce,Van Brabant,49.938044133227834,1400.3869619855172
8467910,1500.33890476053,2498.6895166666036,Nolan,Yonkman,49.98689344884921,1400.3651178628318
8471700,1500.1616541685303,2493.6744825838496,Matt,Pelech,49.93670476296818,1400.288244642594
8474077,1500.285775094788,2500.0,Carson,McMillan,50.0,1400.285775094788
8471832,1500.224745020098,2500.0,Nick,Drazenovic,50.0,1400.224745020098
8474601,1500.170396417492,2497.568710364807,Yann,Sauve,49.97568118960268,1400.2190340382865
8475889,1500.114228454706,2494.891854092269,Patrick,Holland,49.94889242107646,1400.2164436125531
8476304,1500.1097002415988,2494.889383430637,David,Broll,49.948867689174264,1400.2119648632504
8474236,1500.1012771122503,2496.3549720427636,Brett,Gallant,49.963536424504255,1400.1742042632418
8469752,1500.1060931120844,2497.571201826461,Pascal,Pelletier,49.97570611633678,1400.1546808794108
8474598,1500.0947243047522,2497.506983565905,Nicolas,Deschamps,49.975063617427296,1400.1445970698976
